order_id,product_id,quantity,unit_price
2185,43,5,1760.38
2185,38,1,1342.05
2186,37,1,1389.36
2186,98,1,322.02
2187,52,1,3818.59
2188,74,5,1549.39
2188,98,1,322.02
2188,92,1,1591.57
2189,83,4,741.33
2190,65,1,386.47
2191,9,1,11424.27
2192,13,1,2131.33
2192,22,1,1475.64
2192,81,1,641.39
2192,21,1,836.3
2192,57,1,1180.99
2193,7,5,1169.34
2194,10,1,1936.14
2194,46,2,253.36
2195,71,1,704.54
2195,28,1,579.08
2196,2,2,3011.06
2196,11,2,9461.52
2196,65,3,386.47
2197,91,1,432.43
2198,65,2,386.47
2198,100,1,828.75
2198,20,1,7731.56
2198,93,1,186.14
2199,42,3,800.81
2199,71,1,704.54
2199,54,1,1639.4
2199,92,1,1591.57
2200,12,2,5690.75
2200,9,5,11424.27
2201,30,3,3480.53
2201,88,1,457.85
2202,39,1,1121.52
2202,6,3,22709.9
2202,82,2,300.41
2203,30,2,3480.53
2204,61,1,356.45
2205,27,1,2010.3
2205,81,1,641.39
2206,41,2,994.52
2207,98,1,322.02
2207,58,4,470.58
2208,52,3,3818.59
2209,7,5,1169.34
2209,72,1,1918.28
2209,9,2,11424.27
2210,98,1,322.02
2210,30,3,3480.53
2211,55,1,1652.62
2212,96,3,320.77
2212,9,2,11424.27
2212,2,4,3011.06
2213,20,1,7731.56
2214,47,2,493.52
2215,69,1,1191.69
2215,72,3,1918.28
2216,54,1,1639.4
2216,26,1,1210.27
2217,95,1,744.54
2217,18,1,1854.55
2218,72,1,1918.28
2219,42,3,800.81
2220,21,2,836.3
2220,14,2,2714.07
2221,63,1,293.58
2221,73,2,1195.7
2222,65,1,386.47
2223,40,3,1418.4
2223,26,1,1210.27
2223,96,2,320.77
2223,58,1,470.58
2224,70,1,3359.45
2224,95,1,744.54
2224,6,4,22709.9
2225,80,2,629.19
2226,53,2,620.53
2226,29,1,4319.5
2226,28,1,579.08
2226,7,1,1169.34
2227,47,1,493.52
2227,82,1,300.41
2228,39,2,1121.52
2229,82,1,300.41
2229,56,1,868.37
2230,9,3,11424.27
2230,65,4,386.47
2230,62,1,398.9
2230,94,1,265.1
2230,13,2,2131.33
2231,94,1,265.1
2232,6,1,22709.9
2232,9,0,11424.27
2233,16,2,13450.97
2234,63,1,293.58
2234,94,1,265.1
2234,51,2,1385.93
2235,78,5,876.32
2236,37,3,1389.36
2236,48,1,1218.45
2236,57,4,1180.99
2237,25,1,1652.78
2237,20,2,7731.56
2238,85,3,279.38
2239,62,1,398.9
2239,59,4,488.56
2240,89,1,366.64
2241,99,1,458.92
2242,8,2,2448.97
2242,14,1,2714.07
2243,83,2,741.33
2243,12,4,5690.75
2244,40,1,1418.4
2244,50,1,1105.68
2244,100,2,828.75
2244,8,1,2448.97
2245,74,1,1549.39
2245,90,3,492.26
2245,35,1,2865.41
2246,56,1,868.37
2247,96,2,320.77
2247,41,2,994.52
2247,90,2,492.26
2248,43,1,1760.38
2248,85,1,279.38
2248,51,1,1385.93
2248,94,2,265.1
2249,60,3,579.94
2249,49,2,1254.37
2249,77,2,1315.33
2250,61,1,356.45
2250,60,4,579.94
2251,33,1,312.93
2251,90,5,492.26
2251,74,5,1549.39
2251,24,4,2116.77
2252,92,1,1591.57
2252,53,4,620.53
2252,70,4,3359.45
2253,61,3,356.45
2253,45,1,1626.32
2253,42,1,800.81
2254,40,2,1418.4
2254,76,1,1151.77
2255,100,5,828.75
2255,56,1,868.37
2255,44,1,6528.88
2256,27,1,2010.3
2256,32,1,910.33
2256,66,4,728.79
2257,67,2,464.47
2257,8,1,2448.97
2258,54,3,1639.4
2259,50,2,1105.68
2260,68,2,306.66
2260,57,2,1180.99
2260,1,1,28043.24
2260,17,5,2276.26
2261,86,2,443.28
2261,90,1,492.26
2261,3,1,64028.3
2262,87,2,979.4
2262,57,1,1180.99
2263,92,3,1591.57
2263,37,2,1389.36
2264,20,1,7731.56
2265,83,2,741.33
2265,26,1,1210.27
2266,48,3,1218.45
2266,11,1,9461.52
2267,11,3,9461.52
2267,38,0,1342.05
2268,30,1,3480.53
2268,63,4,293.58
2269,4,3,2324.92
2269,3,1,64028.3
2270,92,4,1591.57
2271,50,2,1105.68
2272,92,4,1591.57
2272,32,2,910.33
2272,88,2,457.85
2272,28,2,579.08
2273,9999,3,322.02
2273,8,1,2448.97
2273,78,4,876.32
2273,47,1,493.52
2274,14,1,2714.07
2274,40,3,1418.4
2275,41,1,994.52
2276,48,1,1218.45
2277,31,2,1451.87
2278,31,2,1451.87
2279,43,1,1760.38
2279,33,1,312.93
2280,84,1,605.41
2281,4,1,2324.92
2281,94,2,265.1
2282,3,1,64028.3
2282,87,2,979.4
2282,99,1,458.92
2283,26,2,1210.27
2284,49,1,1254.37
2284,5,2,3026.39
2284,77,2,1315.33
2285,54,2,1639.4
2285,10,1,1936.14
2286,33,1,312.93
2287,61,3,356.45
2287,51,3,1385.93
2287,83,1,741.33
2288,11,1,9461.52
2288,52,1,3818.59
2289,10,2,1936.14
2289,48,1,1218.45
2289,74,2,1549.39
2289,65,1,386.47
2290,44,2,6528.88
2290,39,1,1121.52
2290,11,3,9461.52
2290,8,3,2448.97
2291,28,2,579.08
2291,55,2,1652.62
2291,81,1,641.39
2292,12,1,5690.75
2292,38,1,1342.05
2292,27,1,2010.3
2293,57,1,1180.99
2294,83,2,741.33
2295,73,3,1195.7
2295,40,1,1418.4
2295,75,1,486.62
2296,67,1,464.47
2296,2,1,3011.06
2297,62,1,398.9
2298,49,2,1254.37
2298,68,1,306.66
2299,63,3,293.58
2299,89,5,366.64
2299,87,1,979.4
2299,20,1,7731.56
2300,39,4,1121.52
2300,84,1,605.41
2301,14,1,2714.07
2302,89,2,366.64
2302,48,1,1218.45
2302,75,1,486.62
2303,31,4,1451.87
2304,91,1,432.43
2305,90,2,492.26
2305,92,1,1591.57
2306,57,4,1180.99
2307,61,1,356.45
2307,20,1,7731.56
2307,67,1,464.47
2307,74,1,1549.39
2308,38,4,1342.05
2308,29,1,4319.5
2308,90,1,492.26
2309,81,2,641.39
2309,82,4,300.41
2309,60,1,579.94
2310,50,2,1105.68
2310,64,3,356.43
2310,18,3,1854.55
2311,11,4,9461.52
2311,52,1,3818.59
2311,65,1,386.47
2312,72,1,1918.28
2312,2,1,3011.06
2313,99,1,458.92
2313,31,1,1451.87
2313,51,1,1385.93
2313,64,3,356.43
2313,75,1,486.62
2314,72,4,1918.28
2314,23,2,2025.31
2315,54,1,1639.4
2315,68,3,306.66
2315,59,4,488.56
2316,40,5,1418.4
2317,23,1,2025.31
2318,64,2,356.43
2318,2,5,3011.06
2318,90,2,492.26
2319,30,2,3480.53
2319,24,1,2116.77
2320,25,1,1652.78
2321,66,3,728.79
2321,75,1,486.62
2321,95,3,744.54
2322,65,1,386.47
2323,60,2,579.94
2323,82,3,300.41
2323,20,2,7731.56
2323,4,2,2324.92
2324,48,1,1218.45
2324,31,5,1451.87
2324,100,3,828.75
2325,21,1,836.3
2325,57,1,1180.99
2326,38,1,1342.05
2326,97,2,423.56
2327,76,1,1151.77
2327,14,1,2714.07
2327,86,1,443.28
2328,72,1,1918.28
2329,40,1,1418.4
2330,95,3,744.54
2330,36,1,601.9
2330,6,1,22709.9
2331,67,5,464.47
2331,53,1,620.53
2331,62,3,398.9
2331,37,4,1389.36
2332,3,1,64028.3
2332,47,1,493.52
2332,84,2,605.41
2333,29,1,4319.5
2334,90,4,492.26
2334,70,1,3359.45
2335,29,1,4319.5
2336,75,2,486.62
2336,45,2,1626.32
2337,57,1,1180.99
2338,23,1,2025.31
2338,12,1,5690.75
2339,1,4,28043.24
2340,74,1,1549.39
2341,31,1,1451.87
2342,48,5,1218.45
2342,4,3,2324.92
2342,67,2,464.47
2343,18,4,1854.55
2343,98,1,322.02
2343,93,2,186.14
2344,22,2,1475.64
2344,74,3,1549.39
2344,100,1,828.75
2344,1,1,28043.24
2344,48,3,1218.45
2345,28,1,579.08
2345,6,3,22709.9
2346,69,5,1191.69
2346,24,1,2116.77
2346,62,1,398.9
2347,23,2,2025.31
2347,81,1,641.39
2347,16,1,13450.97
2348,47,4,493.52
2348,92,2,1591.57
2348,95,1,744.54
2349,53,1,620.53
2350,38,1,1342.05
2351,73,1,1195.7
2352,62,1,398.9
2352,13,1,2131.33
2352,31,1,1451.87
2353,78,1,876.32
2353,16,2,13450.97
2354,53,3,620.53
2354,24,1,2116.77
2354,12,1,5690.75
2354,89,1,366.64
2354,43,2,1760.38
2355,39,4,1121.52
2355,41,1,994.52
2356,87,1,979.4
2356,76,2,1151.77
2357,13,1,2131.33
2358,56,4,868.37
2358,2,2,3011.06
2358,46,2,253.36
2358,96,3,320.77
2359,12,2,5690.75
2359,49,4,1254.37
2360,40,2,1418.4
2360,53,2,620.53
2361,10,1,1936.14
2361,66,2,728.79
2362,96,1,320.77
2362,9,1,11424.27
2362,98,2,322.02
2363,48,3,1218.45
2363,18,1,1854.55
2363,8,2,2448.97
2363,82,1,300.41
2364,100,2,828.75
2364,1,1,28043.24
2365,63,3,293.58
2365,54,1,1639.4
2365,79,2,1101.69
2365,14,1,2714.07
2366,18,1,1854.55
2366,21,2,836.3
2366,97,1,423.56
2367,13,1,2131.33
2367,41,1,994.52
2368,63,2,293.58
2369,69,1,1191.69
2370,47,1,493.52
2371,87,4,979.4
2371,76,1,1151.77
2372,17,1,2276.26
2372,80,4,629.19
2372,31,5,1451.87
2373,58,1,470.58
2374,98,1,322.02
2374,72,1,1918.28
2374,46,1,253.36
2374,55,1,1652.62
2375,39,1,1121.52
2375,76,2,1151.77
2375,63,1,293.58
2376,77,1,1315.33
2376,82,2,300.41
2376,69,1,1191.69
2377,15,2,3494.53
2377,13,1,2131.33
2377,18,1,1854.55
2377,3,1,64028.3
2377,95,5,744.54
2378,49,2,1254.37
2378,2,1,3011.06
2378,12,1,5690.75
2378,28,1,579.08
2379,78,1,876.32
2379,3,1,64028.3
2379,49,2,1254.37
2380,4,2,2324.92
2381,65,1,386.47
2381,83,1,741.33
2381,77,1,1315.33
2382,88,1,457.85
2382,72,4,1918.28
2383,57,1,1180.99
2383,49,3,1254.37
2384,33,2,312.93
2384,60,1,579.94
2384,2,2,3011.06
2384,70,1,3359.45
2384,35,1,2865.41
2385,56,2,868.37
2385,73,2,1195.7
2386,26,1,1210.27
2386,21,2,836.3
2386,70,1,3359.45
2386,16,1,13450.97
2386,31,1,1451.87
2387,98,1,322.02
2387,26,1,1210.27
2387,48,1,1218.45
2387,75,2,486.62
2387,51,5,1385.93
2388,3,1,64028.3
2389,34,1,709.99
2390,37,2,1389.36
2390,9999,5,2714.07
2390,48,2,1218.45
2390,72,2,1918.28
2391,77,3,1315.33
2392,55,3,1652.62
2392,66,3,728.79
2393,87,1,979.4
2394,10,2,1936.14
2394,88,4,457.85
2394,43,2,1760.38
2395,34,1,709.99
2395,26,1,1210.27
2396,55,2,1652.62
2396,31,1,1451.87
2396,63,1,293.58
2396,24,1,2116.77
2396,40,3,1418.4
2397,57,2,1180.99
2398,9,1,11424.27
2398,97,1,423.56
2399,88,2,457.85
2399,80,1,629.19
2399,28,3,579.08
2399,94,3,265.1
2400,71,2,704.54
2400,13,1,2131.33
2401,46,1,253.36
2401,52,2,3818.59
2401,38,2,1342.05
2402,24,1,2116.77
2403,13,1,2131.33
2403,63,4,293.58
2403,41,3,994.52
2404,15,2,3494.53
2404,71,3,704.54
2405,83,3,741.33
2405,87,1,979.4
2406,46,1,253.36
2406,33,4,312.93
2406,52,1,3818.59
2407,32,3,910.33
2407,48,1,1218.45
2407,59,1,488.56
2407,76,1,1151.77
2408,29,2,4319.5
2408,79,2,1101.69
2409,28,2,579.08
2410,53,3,620.53
2410,4,1,2324.92
2410,18,3,1854.55
2411,17,1,2276.26
2411,71,3,704.54
2412,37,1,1389.36
2412,12,1,5690.75
2413,8,1,2448.97
2413,73,1,1195.7
2413,60,3,579.94
2414,94,4,265.1
2414,96,1,320.77
2414,44,3,6528.88
2414,78,1,876.32
2414,83,1,741.33
2415,37,2,1389.36
2416,45,1,1626.32
2417,6,2,22709.9
2417,100,5,828.75
2418,9,3,11424.27
2419,54,4,1639.4
2419,70,1,3359.45
2419,89,2,366.64
2420,90,2,492.26
2420,8,3,2448.97
2420,11,2,9461.52
2421,4,2,2324.92
2421,71,1,704.54
2421,34,1,709.99
2422,57,1,1180.99
2422,13,2,2131.33
2423,93,1,186.14
2423,4,1,2324.92
2423,65,1,386.47
2423,12,3,5690.75
2424,15,5,3494.53
2424,3,2,64028.3
2424,52,1,3818.59
2424,2,4,3011.06
2425,45,2,1626.32
2425,16,1,13450.97
2426,19,1,1007.13
2426,79,4,1101.69
2426,46,3,253.36
2426,86,4,443.28
2427,25,1,1652.78
2428,69,1,1191.69
2428,87,2,979.4
2428,13,1,2131.33
2428,38,1,1342.05
2429,76,1,1151.77
2429,25,1,1652.78
2430,8,1,2448.97
2431,10,1,1936.14
2431,78,5,876.32
2431,51,2,1385.93
2431,73,2,1195.7
2432,37,3,1389.36
2433,20,1,7731.56
2433,28,1,579.08
2433,40,1,1418.4
2434,99,1,458.92
2435,96,1,320.77
2436,82,2,300.41
2437,10,1,1936.14
2437,50,1,1105.68
2437,21,1,836.3
2437,94,1,265.1
2438,89,2,366.64
2438,52,3,3818.59
2439,64,1,356.43
2439,9,1,11424.27
2440,25,2,1652.78
2440,82,2,300.41
2440,81,1,641.39
2441,28,1,579.08
2442,48,1,1218.45
2442,58,2,470.58
2443,42,2,800.81
2443,30,3,3480.53
2444,96,1,320.77
2445,46,2,253.36
2445,29,2,4319.5
2446,41,3,994.52
2446,34,2,709.99
2446,79,2,1101.69
2447,46,1,253.36
2448,2,1,3011.06
2449,36,1,601.9
2449,47,2,493.52
2450,9999,4,741.33
2451,91,1,432.43
2451,76,2,1151.77
2451,14,2,2714.07
2452,96,1,320.77
2452,61,1,356.45
2452,68,1,306.66
2452,93,3,186.14
2453,23,3,2025.31
2454,32,1,910.33
2454,72,2,1918.28
2454,34,2,709.99
2454,96,1,320.77
2455,46,2,253.36
2456,86,2,443.28
2456,37,2,1389.36
2457,46,1,253.36
2457,81,1,641.39
2458,51,2,1385.93
2458,44,1,6528.88
2458,57,3,1180.99
2459,33,2,312.93
2459,78,1,876.32
2459,69,1,1191.69
2459,91,2,432.43
2460,76,1,1151.77
2460,72,1,1918.28
2461,77,2,1315.33
2461,5,1,3026.39
2461,50,1,1105.68
2461,1,1,28043.24
2461,34,2,709.99
2462,88,1,457.85
2462,30,1,3480.53
2463,52,2,3818.59
2463,58,2,470.58
2464,35,3,2865.41
2464,83,1,741.33
2464,74,1,1549.39
2464,33,1,312.93
2465,9999,1,1451.87
2465,60,3,579.94
2465,25,1,1652.78
2465,3,1,64028.3
2465,98,2,322.02
2466,68,1,306.66
2466,63,2,293.58
2466,16,4,13450.97
2466,21,1,836.3
2467,26,2,1210.27
2467,1,1,28043.24
2467,78,2,876.32
2467,6,2,22709.9
2467,100,2,828.75
2468,7,1,1169.34
2468,54,2,1639.4
2468,3,2,64028.3
2468,29,3,4319.5
2468,34,1,709.99
2469,38,1,1342.05
2469,30,1,3480.53
2469,17,4,2276.26
2469,8,1,2448.97
2470,80,1,629.19
2470,55,1,1652.62
2470,68,1,306.66
2470,87,2,979.4
2471,33,3,312.93
2472,55,2,1652.62
2472,79,1,1101.69
2472,48,3,1218.45
2472,94,1,265.1
2473,28,2,579.08
2473,17,1,2276.26
2474,81,1,641.39
2475,92,1,1591.57
2476,26,2,1210.27
2476,52,3,3818.59
2476,25,1,1652.78
2476,89,1,366.64
2477,12,4,5690.75
2478,96,4,320.77
2478,3,2,64028.3
2478,23,1,2025.31
2479,66,2,728.79
2479,32,1,910.33
2479,65,1,386.47
2479,6,1,22709.9
2480,29,3,4319.5
2481,55,1,1652.62
2481,83,1,741.33
2481,41,1,994.52
2481,11,1,9461.52
2481,32,1,910.33
2482,60,1,579.94
2482,10,1,1936.14
2482,63,3,293.58
2483,27,1,2010.3
2484,43,1,1760.38
2484,94,3,265.1
2484,32,3,910.33
2485,42,1,800.81
2486,7,3,1169.34
2486,15,1,3494.53
2486,9,1,11424.27
2487,73,4,1195.7
2488,65,1,386.47
2488,33,1,312.93
2488,97,2,423.56
2489,75,3,486.62
2489,20,5,7731.56
2489,71,1,704.54
2489,54,3,1639.4
2490,31,5,1451.87
2490,63,1,293.58
2491,66,3,728.79
2492,82,1,300.41
2492,67,1,464.47
2492,95,1,744.54
2493,87,3,979.4
2494,38,2,1342.05
2494,5,2,3026.39
2495,58,1,470.58
2495,60,1,579.94
2495,99,1,458.92
2496,6,2,22709.9
2497,52,3,3818.59
2497,54,2,1639.4
2498,27,2,2010.3
2498,78,3,876.32
2498,71,2,704.54
2499,6,1,22709.9
2499,77,2,1315.33
2499,97,1,423.56
2500,55,1,1652.62
2500,72,1,1918.28
2501,9,1,11424.27
2501,69,5,1191.69
2502,31,1,1451.87
2502,62,1,398.9
2503,5,1,3026.39
2503,68,3,306.66
2504,59,1,488.56
2504,43,1,1760.38
2504,1,1,28043.24
2504,12,2,5690.75
2505,68,2,306.66
2505,27,2,2010.3
2505,43,3,1760.38
2505,44,1,6528.88
2506,34,1,709.99
2506,48,2,1218.45
2506,33,1,312.93
2507,62,1,398.9
2507,65,1,386.47
2508,8,1,2448.97
2508,53,2,620.53
2509,86,1,443.28
2509,95,2,744.54
2509,63,1,293.58
2509,71,1,704.54
2510,28,1,579.08
2511,10,2,1936.14
2511,90,1,492.26
2511,62,4,398.9
2511,71,1,704.54
2512,13,2,2131.33
2512,1,1,28043.24
2513,77,2,1315.33
2513,7,1,1169.34
2513,20,1,7731.56
2514,58,1,470.58
2514,79,2,1101.69
2514,42,1,800.81
2514,17,1,2276.26
2515,38,2,1342.05
2516,13,2,2131.33
2516,38,5,1342.05
2517,46,3,253.36
2517,44,1,6528.88
2518,42,1,800.81
2519,46,3,253.36
2519,39,1,1121.52
2519,34,1,709.99
2520,57,1,1180.99
2520,55,2,1652.62
2521,59,1,488.56
2522,4,1,2324.92
2523,59,1,488.56
2524,17,1,2276.26
2524,90,2,492.26
2524,35,4,2865.41
2525,18,1,1854.55
2525,89,2,366.64
2526,55,2,1652.62
2526,14,1,2714.07
2527,18,2,1854.55
2527,45,1,1626.32
2527,12,1,5690.75
2528,16,3,13450.97
2529,6,1,22709.9
2529,94,2,265.1
2530,27,1,2010.3
2531,82,1,300.41
2532,100,2,828.75
2532,57,1,1180.99
2532,44,2,6528.88
2532,71,3,704.54
2532,45,1,1626.32
2533,88,2,457.85
2534,73,1,1195.7
2535,15,2,3494.53
2536,91,2,432.43
2536,77,2,1315.33
2537,10,1,1936.14
2537,35,2,2865.41
2537,14,1,2714.07
2537,94,2,265.1
2538,99,1,458.92
2539,17,0,2276.26
2540,4,1,2324.92
2540,79,1,1101.69
2540,25,1,1652.78
2541,72,1,1918.28
2542,81,2,641.39
2543,3,1,64028.3
2543,64,2,356.43
2544,99,2,458.92
2544,97,3,423.56
2545,62,2,398.9
2546,75,1,486.62
2546,19,1,1007.13
2546,21,1,836.3
2547,26,1,1210.27
2547,51,2,1385.93
2548,57,2,1180.99
2549,81,1,641.39
2550,93,4,186.14
2551,27,2,2010.3
2551,12,2,5690.75
2551,86,1,443.28
2552,95,4,744.54
2553,32,3,910.33
2554,60,2,579.94
2554,46,5,253.36
2554,74,1,1549.39
2554,4,1,2324.92
2554,16,3,13450.97
2555,95,2,744.54
2555,61,2,356.45
2556,18,1,1854.55
2556,86,4,443.28
2556,26,4,1210.27
2557,6,2,22709.9
2557,65,2,386.47
2558,90,1,492.26
2558,68,3,306.66
2559,33,3,312.93
2559,95,1,744.54
2559,19,3,1007.13
2559,37,1,1389.36
2560,98,1,322.02
2560,75,1,486.62
2561,52,3,3818.59
2561,5,2,3026.39
2561,40,1,1418.4
2562,82,2,300.41
2562,27,1,2010.3
2562,39,4,1121.52
2563,69,1,1191.69
2563,89,1,366.64
2563,53,3,620.53
2563,17,1,2276.26
2564,57,1,1180.99
2564,79,1,1101.69
2564,58,5,470.58
2565,5,5,3026.39
2565,34,3,709.99
2566,19,1,1007.13
2566,62,1,398.9
2567,88,1,457.85
2567,74,1,1549.39
2567,5,1,3026.39
2567,32,1,910.33
2568,63,2,293.58
2569,10,1,1936.14
2569,77,1,1315.33
2570,46,2,253.36
2571,63,3,293.58
2572,84,2,605.41
2573,20,1,7731.56
2574,82,2,300.41
2574,69,1,1191.69
2575,4,2,2324.92
2575,62,4,398.9
2575,51,1,1385.93
2576,7,1,1169.34
2576,10,1,1936.14
2577,14,2,2714.07
2577,52,2,3818.59
2578,45,1,1626.32
2578,51,2,1385.93
2579,57,1,1180.99
2579,54,3,1639.4
2580,91,2,432.43
2580,21,3,836.3
2581,58,1,470.58
2581,57,5,1180.99
2582,37,3,1389.36
2582,17,1,2276.26
2583,30,4,3480.53
2583,52,1,3818.59
2583,82,2,300.41
2583,21,1,836.3
2584,86,1,443.28
2584,2,1,3011.06
2585,50,1,1105.68
2585,73,1,1195.7
2585,98,1,322.02
2586,82,3,300.41
2587,29,1,4319.5
2587,83,3,741.33
2588,56,1,868.37
2588,36,1,601.9
2588,79,5,1101.69
2589,71,2,704.54
2589,81,1,641.39
2590,39,1,1121.52
2591,64,1,356.43
2592,26,3,1210.27
2592,17,1,2276.26
2592,99,1,458.92
2593,81,1,641.39
2594,26,1,1210.27
2595,46,1,253.36
2596,57,1,1180.99
2596,16,1,13450.97
2596,56,2,868.37
2596,11,1,9461.52
2596,94,1,265.1
2597,49,2,1254.37
2598,82,2,300.41
2598,83,2,741.33
2599,86,2,443.28
2599,95,1,744.54
2600,28,5,579.08
2601,31,1,1451.87
2601,24,2,2116.77
2602,91,1,432.43
2602,23,1,2025.31
2602,47,1,493.52
2603,73,2,1195.7
2603,32,2,910.33
2604,46,1,253.36
2604,68,2,306.66
2605,100,1,828.75
2605,39,2,1121.52
2606,26,1,1210.27
2607,36,1,601.9
2607,51,1,1385.93
2608,48,1,1218.45
2608,8,1,2448.97
2609,27,3,2010.3
2610,29,1,4319.5
2611,23,1,2025.31
2611,37,1,1389.36
2612,56,2,868.37
2613,53,1,620.53
2614,51,1,1385.93
2615,96,1,320.77
2615,57,1,1180.99
2616,92,1,1591.57
2616,97,2,423.56
2617,32,2,910.33
2618,82,4,300.41
2618,7,1,1169.34
2619,55,1,1652.62
2619,43,5,1760.38
2619,2,1,3011.06
2619,18,3,1854.55
2619,59,4,488.56
2620,53,2,620.53
2620,20,3,7731.56
2620,50,5,1105.68
2621,84,1,605.41
2621,91,1,432.43
2621,56,1,868.37
2622,30,1,3480.53
2623,51,4,1385.93
2624,56,1,868.37
2625,29,2,4319.5
2625,17,1,2276.26
2625,46,2,253.36
2626,83,1,741.33
2626,85,1,279.38
2626,93,1,186.14
2627,40,4,1418.4
2627,71,2,704.54
2628,69,2,1191.69
2628,68,1,306.66
2629,15,2,3494.53
2629,61,1,356.45
2629,52,2,3818.59
2630,42,1,800.81
2631,18,2,1854.55
2631,52,3,3818.59
2631,8,2,2448.97
2631,69,5,1191.69
2632,30,2,3480.53
2633,20,2,7731.56
2633,89,2,366.64
2634,74,1,1549.39
2634,11,2,9461.52
2634,13,2,2131.33
2634,32,1,910.33
2635,92,1,1591.57
2636,21,1,836.3
2636,79,4,1101.69
2637,72,2,1918.28
2637,87,1,979.4
2638,17,1,2276.26
2639,7,2,1169.34
2639,84,1,605.41
2639,91,1,432.43
2639,86,2,443.28
2640,7,1,1169.34
2641,47,2,493.52
2642,26,2,1210.27
2642,60,1,579.94
2642,89,2,366.64
2642,45,1,1626.32
2642,99,2,458.92
2643,85,1,279.38
2643,65,1,386.47
2644,78,1,876.32
2645,48,1,1218.45
2645,64,2,356.43
2645,85,3,279.38
2645,89,1,366.64
2646,80,1,629.19
2646,4,2,2324.92
2646,65,1,386.47
2646,34,2,709.99
2647,78,2,876.32
2648,51,1,1385.93
2649,84,2,605.41
2650,84,1,605.41
2650,9,2,11424.27
2650,35,1,2865.41
2651,92,1,1591.57
2651,81,3,641.39
2651,52,1,3818.59
2651,75,1,486.62
2652,95,2,744.54
2652,13,1,2131.33
2652,31,1,1451.87
2652,51,2,1385.93
2653,67,1,464.47
2654,35,2,2865.41
2654,31,3,1451.87
2655,48,2,1218.45
2656,31,1,1451.87
2657,33,1,312.93
2657,65,1,386.47
2657,90,3,492.26
2657,97,1,423.56
2658,39,4,1121.52
2658,25,1,1652.78
2659,67,1,464.47
2659,31,1,1451.87
2660,11,2,9461.52
2661,71,1,704.54
2662,94,1,265.1
2662,92,2,1591.57
2662,85,1,279.38
2662,91,3,432.43
2663,9,1,11424.27
2663,60,1,579.94
2664,27,3,2010.3
2664,1,1,28043.24
2665,25,1,1652.78
2665,91,1,432.43
2666,9999,1,356.43
2667,47,1,493.52
2667,18,2,1854.55
2667,74,1,1549.39
2667,72,1,1918.28
2668,24,3,2116.77
2668,88,1,457.85
2669,27,1,2010.3
2670,4,4,2324.92
2670,9,1,11424.27
2670,38,1,1342.05
2671,20,1,7731.56
2672,58,2,470.58
2673,19,1,1007.13
2673,62,1,398.9
2673,11,3,9461.52
2673,64,1,356.43
2674,27,3,2010.3
2674,17,1,2276.26
2674,22,1,1475.64
2674,19,3,1007.13
2675,21,1,836.3
2675,36,1,601.9
2675,85,1,279.38
2675,37,1,1389.36
2676,93,2,186.14
2676,39,3,1121.52
2676,75,1,486.62
2677,35,1,2865.41
2677,52,1,3818.59
2678,76,1,1151.77
2678,80,3,629.19
2679,65,1,386.47
2679,49,1,1254.37
2680,21,1,836.3
2680,80,1,629.19
2680,43,4,1760.38
2681,59,1,488.56
2681,39,3,1121.52
2681,23,4,2025.31
2682,83,5,741.33
2682,65,1,386.47
2682,59,1,488.56
2683,59,1,488.56
2683,28,3,579.08
2683,75,1,486.62
2684,97,2,423.56
2684,31,2,1451.87
2684,91,1,432.43
2685,24,2,2116.77
2685,65,1,386.47
2686,2,1,3011.06
2686,10,5,1936.14
2686,66,1,728.79
2686,16,1,13450.97
2687,25,2,1652.78
2688,1,3,28043.24
2689,65,2,386.47
2689,96,1,320.77
2690,53,1,620.53
2691,59,3,488.56
2692,7,1,1169.34
2692,13,4,2131.33
2693,98,4,322.02
2694,73,4,1195.7
2694,92,2,1591.57
2694,78,4,876.32
2694,6,2,22709.9
2695,94,1,265.1
2695,98,1,322.02
2696,82,1,300.41
2696,66,2,728.79
2696,31,2,1451.87
2697,90,1,492.26
2697,89,1,366.64
2698,50,2,1105.68
2698,31,1,1451.87
2699,91,1,432.43
2700,76,1,1151.77
2701,94,1,265.1
2701,14,4,2714.07
2702,85,1,279.38
2703,36,1,601.9
2703,22,2,1475.64
2704,67,1,464.47
2704,96,1,320.77
2705,54,1,1639.4
2705,66,2,728.79
2705,9,2,11424.27
2705,28,1,579.08
2706,38,1,1342.05
2706,18,2,1854.55
2707,50,3,1105.68
2707,39,3,1121.52
2707,10,1,1936.14
2708,23,1,2025.31
2709,37,3,1389.36
2710,82,2,300.41
2710,92,2,1591.57
2710,59,1,488.56
2711,45,1,1626.32
2712,46,1,253.36
2712,92,-1,1591.57
2712,42,5,800.81
2712,59,1,488.56
2712,63,1,293.58
2713,93,2,186.14
2713,44,1,6528.88
2713,47,2,493.52
2714,42,1,800.81
2714,1,1,28043.24
2714,45,3,1626.32
2715,89,3,366.64
2715,38,2,1342.05
2715,60,3,579.94
2715,99,1,458.92
2715,93,1,186.14
2716,94,2,265.1
2716,74,3,1549.39
2717,66,2,728.79
2718,24,3,2116.77
2718,16,3,13450.97
2718,9,1,11424.27
2718,59,1,488.56
2719,83,1,741.33
2720,29,3,4319.5
2720,4,3,2324.92
2720,38,1,1342.05
2721,33,1,312.93
2721,5,1,3026.39
2722,89,1,366.64
